1	these seeds always grow , unlike some other brands. every single one of my cats totally loves the resulting oat grass. there is nothing else that all five of them all agree on so unanimously. thanks for such a great batch of seeds !
0	my cats absolutely would not eat this food so it was a waste of money .. it is just sitting in our cabinets. i will donate it to a shelter ...
0	the web information fails to mention the main ingredient is alcohol , with a small percentage as &quot; pure &quot; extract.
1	don &apos;t know why i can &apos;t find these in my supermarket but i can &apos;t. you get pack of 5 when you order. was afraid 5 boxes would last too long. instead found i need to order another 5-pack.
0	i was very disapointed with this item.it does not look like the photo shown , in fact when it came i thought they had made a mistake.the only ( good ? ) thing about this thing is it is indestructable.make sure it is put away after it has been chewed ? on , hitting your toes on this in the middle of the night might cause you to throw it across a room.
1	this tea has surpassed all other breakfast teas in this tea-drinking household. we love it and it really starts the morning off right. perhaps it has more caffeine than our old favorites ? ? the taste is wonderful without any additions and it will remain our tea of choice in the morning and often throughout the day.
0	not thrilled with this one - threw most of it away. for some reason , the result ended up being &quot; gummy &quot; which isn &apos;t something i expected from this type of product.
0	some of these are quite tasty , but all are too salty. way too much sodium. the cheddar flavor is kind of like different-shaped cheetos , quite tasty. parmesan garlic on the other hand is terrible. extremely garlicky with no parmesan taste at all , and too salty.
1	my 3 boston terriers love these treats ! they are natural , wholesome and soft enough to break into multiple pieces. we keep a steady supply of them in the house ... i order at least 2 containers at a time since we don &apos;t want to run out. amazon &apos;s seller -- all pets -- has the best price around.
0	expired and broke my daughters braces , she should not have been eating it in the first place lol but they were as stale as a rock ! !
1	popchips are delicious and much healthier than your regular potato chips. i love all the flavors ! ! it &apos;s also nice to get a variety box with single serving bags.
1	this coffee is good. i have tried a lot of hazelnut coffees and this is one of the best i got from amazon. it has a darker and richer flavor than most hazelnut coffee. it was fresh and tasty and the price was great at about $ 6 per pound with subscribe and save. i will order it again
1	this coffee is my favorite. i usually don &apos;t like the taste of coffee and can &apos;t tell the difference between brands , but this stuff tastes different and good. my only complaint is that amazon raised the price recently from 29.70 to 34.42. i still bought it again at the higher price but if it goes any higher i probably won &apos;t.
1	at $ 3.33 a can , these are expensive for what they are , but are well worth it. the mackerel are of very high quality , are well packed , and not overcoooked or smoked. also , since fish is the only meat i eat , i end up having a can almost every day.
1	these soy crisps are an excellent choice for snacking. with 7 grams of protein in each serving , they are so much better for you than potato chips or other snack foods.they have a great flavor , just enough salt , and leave you feeling satisfied -nutritionally and snackwise ! my grandchildren know these crisps are what they will be offered at my house for snacking. i highly recommend them.
1	my celiac daughter loves the gluten free animal pasta. it is by far her favorite. we make macaroni and cheese with it and she asks for it several times a week and takes the leftovers to school for lunch the next day. she loves that the pasta is animal shapes and different colors and the horse is her favorite. a must have.
0	i was so excited to receive this. thought i would cut down on the calories. i didn &apos;t like the taste at all. we baked a banana bread and we threw it out. i am going to try again with brownies and add a little bit more. maybe i just did not add enough. i thought it had an after taste though. i will still use it up and try once more.
0	the salt is included with the oil for this popcorn and it is extremely salty. i have a high salt tolerance so unless you like salt more than popcorn , beware.
0	i don &apos;t know why they &apos;re so many good reviews , but this popcorn is terrible ! ! nothing like the movie theatres popcorn ... save your money and stick with microwable bags ! !
0	i bought this product last week for our dogs , within a day both were vomiting and refusing food. our larger dog is doing ok since we stopped feeding them but our little guy is not. taking both to the vet tomorrow along with these treats.
0	i recently bought this food , only to find that it was on the recall list ( for salmonella ) . i had already put it in with some other food , all of which i will now have to throw out. help me out , amazon ?
0	same price as dr. foster &amp; smith.
1	my sister is alergic to wheat so i make her a lot of gluten free foods. i searched local stores and could not find sorghum flour. so i looked on amazon and finally found it. it was all packed wonderfully and arrived perfectly fine and i &apos;m already using it.
0	the solo k-cup works perfectly instead of these. i totally agree with the poor performance review. i also got coffee grounds in my cup everytime i used these ( yes even with the filter ) . the cup is poorly designed. it clogged the system causing the water to back up producing a half cup of coffee or water spilling outside the top of the unit.
1	product was as described. it was shipped promptly and i will be consuming it as part of a medically supervised diet .. it is the only bread that i &apos;m allowed.
0	i bought this tea at stop and shop and it clearly has warnings on it but i didn &apos;t expect it to cause like a panic attack or something uncomfortable like my heart to beat loudly as it was audible. i don &apos;t fancy the flavor of this tea. yogi makes a sampler with this one in it.
1	my son was on vacation a couple of years ago and brought back hawaii roaster kona coffee. they have a different technique the way it is grown then most coffees. i thought i would check to see if it was on amazon. this is the best tasting coffee i ever tasted. well worth the money.
0	i was looking for a good sweet and sour sauce for chicken and based on the reviews , i took a chance. well , no one in the family likes this stuff- it tastes nothing like sweet and sour sauce- more like what it says it is- chili sauce. now i &apos;m stuck with two huge bottles. sometimes reading the label is really all that matters.
0	my son would rather have no cookie than one of these cookies. the taste is okay. the texture is hard and weird even when microwaved. short shelf life if you are buying in bulk. not absolutely terrible but worse than average. try pamela &apos;s chocolate chip cookies they are wonderful , or try a baking mix.
1	i purchased this 24 pack of big ass soda and only got 23. immediately i was all like &quot; oh man , this is gonna suck ! &quot; . regardless of the quantity error though , it sure kicked some red. everyone in my town absolutely loves it. i highly recommend along with other soda , voltages. -malcom
1	i was very happy with the quick delivery of this product and how fresh the beans were. i am looking forward to my homemade vanilla extract once it is done brewing. i would definitely buy from this seller again.
1	the pineapple coconut combination is refreshing. i especially like that there is no added sugar. this is a welcomed change from other brands.
1	i think these are my favorite cookies ever. really light and creamy. too bad you can no longer find them anywhere for less than two-hundred count ! i don &apos;t think i need that many.
0	unfortunately , my cats didn &apos;t like this flavor. when i feed it , they never finish their food and i have to throw a significant portion of it away ( or give it to my dog , as he &apos;ll eat anything )
0	i thought it had a bitter orange flavor , however my husband and friend liked it.
1	my family is gluten intolerant and we use this product extensively. pancakes , biscuits , waffles , it doesn &apos;t really matter what you need to bake , this mix comes through. this is my go to mix above bob &apos;s and all others we have tried. try a box , follow the instructions for pancakes , and tell me they aren &apos;t awesome ... go ahead ... i dare you.
1	very good clam chowder.not as good as being in maine in a restaurant but much better then other canned chowders
1	the nuts were fresh. the container was fine for the price. because of the quantity that i ordered the freight was marginal.
1	i really love this sugar and price-wise it &apos;s much cheaper to buy it here on amazon compared to anywhere else.
0	this soup has no flavor. broth had a slimy consistency instead of a liquid-y one. i was so disappointed.
0	no tea flavor at all. just whole brunch of artifial flavors. it is not returnable. i wasted 20 + bucks.
1	these taste really good. i have been purchasing a different brand and these are very similar in taste and texture. i agree with the other reviewer regarding ordering in the summer. there is no insulating packaging with ice packs so they will melt in warm weather like all chocolate food items. order in cold weather and buy enough to last ! ! !
1	i love these chips ... and my husband does too. he wipes them out before i can get to them. the variety pack is a great way to determine which flavor you like. they are packaged well and always fresh. the bag contains a generous portion. i &apos;ve purchased many times and am never dissapointed.
1	these are the long time classic. not as sweet as honey roasted peanuts , these have just the right balance to go with a nice cold brew. amazon &apos;s price on these is really great.
1	because these are more expensive than some of the other brands. i decided to order since they had great reviews and are a product of the usa. i &apos;m sure glad i did because these are delicious ! my whole family likes them straight out of the package. we &apos;ve not yet taken the time to roast them.
1	my four kids love these , it &apos;s great that there &apos;s zero nasty stuff in it like grocery store &apos; fruit &apos; ( ie total chemical junk ) snacks. a &apos; safe &apos; kid snack !
1	man what can i say , this salsa is the bomb ! ! i have all the different kinds. i have it with almost every meal. the owner is a cool dude , he &apos;s dropped off free bottles to me in my mailbox. i stole the first bottle out of a friends fridge after i tasted and been hooked since. dont sleep on this hot sauce ! !
1	i enjoy these chips. i got these instead of my usual jalapeno ones from the same company for a bit of flavor change. i think those are better but only slightly , like the jalapenos there is a great amount of flavor without being too overpowering. the small bag size prevents you from overeating as with a larger bag.
0	the coffee is good. however , at least half of these haven &apos;t been sealed correctly. when i brew them the edge of the foil pops open and coffee grounds go everywhere. not fun to clean. it may have just been the batch we got , but i won &apos;t be ordering these again.
1	love these mints. they melt in your mouth and taste better than any others i have tried. just wish they weren &apos;t so expensive. you can &apos;t eat just one , a couple. they are addictively delicious.
1	i think plocky &apos;s brand as a whole is a cut above in quality but i found these to lack in taste somewhat and be a little greasy.
1	i &apos;m glad i came across the blue icicle ( on amazon othere prices where 60 or more ) before i went on to buy a mic , preamp and source for phantom power. i literally got i all in one at a verrryyy low price. good bargain. i recomend it for anyone with a home studio and deff go buy a xlr cable. plugging a mic deirectly into it wont work so well.
1	pops fully , few spare kernels with the traditional stovetop method. small , fluffy kernels , not a lot of &apos; misfires &apos; that are only partially evolved. my wife says they &apos;re a tad too small for her taste , but the kids and i really love this popcorn.
1	grove street has the absolute best hot chocolate for the keurig. you should always have hot chocolate available to soothe away the days anxieties !
0	i expected any canned stuffed grape leaves to be oily &amp; they are &#91; 6 oz oil , 4 lbs stuffed grape leaves &#93; . what i did not expect was for the cans to come from china. like most other americans i get many things that are made in china , but i draw the line at food. their safety standards are low at best.
0	i love sour food but this one i can &apos;t bear. too strong sour taste ... and even when you open the bag , the sour smell is too strong. i don &apos;t like it.
1	happybaby happymunchies baked organic cheese and veggie snack , cheddar cheese / carrot , 1.63 ounces ( pack of 6 ) hello , this is six items should be installed , but i only received a , i with amazon contact but nobody reason i , please verify as soon as possible , give me reissue , thank you ! ! ! !
0	neither of our cats was the least bit impressed with this product. the flakes did arrive as scheduled , but remain unused except for small amounts that were presented to the cats in various ways in hopes that they would find the flakes appealing. no joy.
0	this was the worst food let down of my life ! @ ! this is made from modern junk that they decided to call bonomo turkish taffy because they bought the name. if you want the real thing , my wife is from ohio and we got french chews and they are exact ! even the powder coating.
1	i tried this coffee two years ago and found it much better then other brands of coffee i had had before. since then i have been buying gevalia coffee at amazon. amazon offers a good price , even lower than that on the gevalia online store.
0	bought this product as a gift for my relative in asia but was ashamed that was told by my receiver that it has been expired 3 months ago. it a waste of my money whereby i can &apos;t make refund due to product is not with me.
1	nice small nutritious biscuit. nice pocket size. resealable pouch is a plus as well. will order more in the future.
1	these chips tatse great , and the serving size is good. we especially liked the variety pack with six flavors
1	the last case ( a different brand ) we ordered from amazon was so terrible we threw away the entire case. however , the boscoli brand is very good and we can enjoy a good dirty martini.
0	the orange and lemon peels make this tea very hippy. despite the initial oohing and ahing over the pretty blue flowers , this is a regrettable purchase. i was hoping for a stronger bergamot component than twinings &apos; earl grey but instead i got something that seems very herbal. blech. i disagree with the positive reviews.
1	clean taste and clean energy. packaging is attractive , simple , and elegant as well.sustainable sourcing and organic cert round out the whole package. overall nice product.
0	these treats literally made my dog sick , throwing up everywhere. and it wasn &apos;t a shock when i read the package which stated made in china. weren &apos;t chicken treats for dogs that are made in china recalled ?
1	it &apos;s hard to rate tea. it &apos;s very good tea , but tea nonetheless. however , the company that sells this particular tea was very nice to deal with. they shipped the tea very quickly. i &apos;ll most likely buy from them again when the need arises.
1	fast service and shipping. these little k cups are great as you can use any kind of coffee or tea that you like , at a much reduced price over regular k-cups. easy to use no mess , what &apos;s not to like. if you have coffee maker that uses k-cups you have to try these , it puts you back in control of drinking the kind of coffee you like.
0	the candy arrived with some white waxy stuff on it ; almost as if it had partially melted at one point. tasted chalky. not interested in a partial refund. next time find a way to make sure candy is not stale.
0	i ordered the large size but received the regular size for dogs 25-50 lbs. my dog is 75 lbs and needs the other size.
1	my pugs are picky eaters and only like the chicken liver which is hard to find. this is a great deal.
0	unfortunately , i was disappointed with this chocolate--too heavily spiced and too sweet ; not enough of that velvety , smooth pure chocolate that i prefer. i have 4 tins that i will give away to friends and family. i &apos;ll be back and will let you know how they like it.
1	i got these for my mom who is always sucking on a cough drop. these are gummi and are minty like a cough drop , she really likes them. a unique gummi creation.
1	numi has a winner here with this tea ! my husband , son and i often share this wonderful tea after dinner. it is very pleasant and the reason they love it , it does not turn bitter after longer steeping , like other teas do !
1	we had trouble finding this locally - delivery was fast , no more hunting up and down the flour aisle at our local grocery stores.
1	i purchase 2 15 pound bags of 9 lives daily essentials a month for my daughter &apos;s cats. they love it. she says they often gather around the carton and wait for her to open it. they know what &apos;s in there and can &apos;t wait for it to be opened. if the cats love it , we love it. isn &apos;t that how it goes ?
1	we love them ! this is a great 100 calorie snack. i snack on them throughout the day. my husband , and 3 year old enjoys eating them as well.
0	i used to buy the pillsbury mix but i gave this one a try. well , not so good. far too sweet , not much lemon flavor and basically zero poppy seed flavor to it.
1	we love strawberries dipped in chocolate but locally we could not find the dark chocolate type - so glad we found this at amazon - it is wonderful !
1	this is a bold blend that has a great taste. the flavor comes bursting through. i usually brew &amp; drink organic sumatra mandeling from bj &apos;s. i use this blend exclusively , so to get a cup that rivals the complex flavor from my tassimo brewer is fantastic. come on amazon add it to the subscription service.
1	my dogs love these ! ! when i ran out of them recently , they were &quot; counter &quot; sniffing trying to find some. i have a service dog that has to maintain his weight , and these are perfect for him.
0	this is the most pitiful excuse for a bonsai that i have ever seen in my life. it consists of a twig in a cheap plastic pot. nothing at all like the photo. i would never do business with this company again. amazon should be ashamed for dealing with this company !
0	this stuff is just awful. doesn &apos;t taste like chocolate in the slightest. i &apos;ve had very good mexican spiced chocolate that actually tasted like chocolate. this stuff is just a mix of cinnamon and a bunch of other overpowering spices that are not pleasant. i can &apos;t believe this stuff has such good reviews. it &apos;s iky
0	this product is old. the chocolate crumbles and it looks old. maybe not stored properly ? i could not return item as it is a food item and could not conveniently see how to get a refund. we have had this product fresh and it was wonderful. this was not wonderful by any means
1	we make most of our tea from loose leaf in a press pot. sleepytime is the lone exception. we &apos;ve been drinking this tea for many years now and it still rates among our very favorites. it &apos;s the perfect blend of camomile and mint. and you gotta love the bear.
0	this is not a 20 oz bag. it is only 4oz each bag. misleading product. thought i was buying 20oz bags. not very happy. should &apos;ve gone local for 8 dollars per bag.
1	this product is very good. it goes a long way. but quite as good as the one at dd. good product not the less.
0	i use honey in my tea and i was hoping to reduce the carbs with this. it is actually the opposite. both honey and agave have the same carbs per tablespoon and i have to use twice as much as this to get the same sweetness.
1	i &apos;ve been a fan of hot &amp; spicy maruchan ramen for a long time. if you enjoy spice , and love ramen , you &apos;ll love this product. too bad it &apos;s way too expensive here on amazon. it &apos;s only $ 3.36 per 12 at my walmart.
0	these candies are more like chocolate-dipped decorations than anything you should eat. a terribly expensive waste of lovely chocolate. it gets two stars because they are pretty and would last forever without fear of rotting while festively decorating the inside of a candy dish.
1	indoors , outdoors , wherever you go - grandpa po &apos;s originals provide families with a fun , tasty anytime treat ! they &apos;re perfect for playing ; they &apos;re super for school lunches ... &amp; serious snacking , too !
0	the noodles for this product are what make me gag. i am not a fan of this meal at all and i &amp; lt ; 3 asian food. for those looking for a delicious snack who are not already 100 % vegan - i would either a ) go try 1 first or b ) skip buying this package as it is not delicious.
