1	"вполне приличный отель , приветливый и любезный персонал , чистые , комфортабельные номера , со всем необходимым , хорошие завтраки . расположен удобно для тех , кому нужно в домодедово или внуково . единственный недочет , отмеченный моей дочкой :) - очень скользкий пол в санузле . в остальном - прекрасное соответствие цены и качества ! особенно важно для семей с детьми , что отель "" некурящий "" ! достойный сервис - рекомендую ! совет по выбору номера : номер large вполне достаточен для семью с двумя семилетними детьми . другие советы по выбору номера"
1	прекрасный отель , расположен рядом с огромным парком , недалёко метро . все минимальное , что может понадобиться , находится на территории отеля , или рядом с ним . отличное питание , шикарные номера ! отель оставил только хорошие впечатления , советую ! )
0	к сожалению совсем не понравилось . гостиница как будто осталась в советском союзе , ветхая мебель в номере , старые туалеты . отличное знание , почти памятник архитектуры , но очень не понравилось . даже есть очереди для регистрации .
1	отличный сервис , четыре остановки от метро на трамвае или 15 минут пешком . вкусная еда . чисто и аккуратно . были только 1 ночь , вид из окна был не важен , но выходил на стену . в ванной два стакана , гель для душа и мыло в диспенсерах . все прекрасно , приедем еще :)
1	две ночи , суперчистые номера , очень доброжелательный персонал , вот очень теплый прием , приличный телевизор , кипяток и кофеварка за дополнительные деньги на рецепции , бесплатная автостоянка , недалеко от метро - метров 500 , когда отремонтируют второй выход метро фили будет около 150 . в номере нет холодильника ( за бортом было минус 12 - неплохой вариант ) и стула - пить чай-кофе пришлось сидя на кровати .
0	советский отель , в котором не делали ремонт , видимо , с постройки . нормально выглядит только первый этаж . номер был улучшенный . но , тем не менее , прикасаться ко всему было неприятно . ужасная вонь в ванной . никаких банных принадлженостей - только пакетики шампуня , которые невозможно открыть вручную . ножниц же с собой не было . каждый раз при подходе к лифту нужно показывать охраннику карту гостя , потом на этаже сдавать и забирать ее при уходе и приходе , соответственно . порадовал только завтрак-большое помещение с живой музыкой и разнообразным меню .
1	отель выбирали для празднования др любимой , не прогадали . понравилось абсолютно все от месторасположения , убранства номеров , хорошего завтрака и до прекрасного spa входящего в стоимость номера . без проблем выполнили нашу особую просьбу по хранению свежих фиников . уже забронировали номер на майские праздники , до встречи !
0	"возможно , хорошая гостиница была во времена ссср . сейчас номера нуждаются в серьезной реновации . 1 работающая розетка в номере - и та в ванной - ни ноубук ни включить , ни телефон рядом с кроватью . все приличные сроки для замены матрасов давно пропущены - спать на них невозможно . номера выходящие на пр . мира - шумно даже на верхних этажах . а вот завтраки отличные - огромный выбор . но опять же советская привычка резать яблоки и чистить мандарины удручала . не позорились бы ... в общем , если "" космос "" для вас не легенда - выбирайте более современные отели"
1	провели с мужем отличные романтичные выходные в катерина парк . тихий отель , внимательный персонал , уютный номер , вкусная кухня , разнообразие блюд , удобная парковка . приятно порадовала возможность позднего выезда ( до 15-00 ) .
0	достался ужасный номер , в котором было очень холодно , спал под 2 - мя одеялами , сантехника ужасная в ванной , ободранные стены , пол со следами от сигарет . отличное расположение , 15 мин . от метро юго-западная . совет по выбору номера : останавливаться только в крайних случаях другие советы по выбору номера
1	у гостиницы очень удобное расположение - рядом метро , измайловский парк , вернисаж , магазины . в номере чисто и уютно . есть все необходимое . хороший вид на парк из окна номера на 20 этаже . в номере было тихо , соседей не слышали .
1	весьма приличный отель для командировок . рядом с метро . просторные номера , хорошо оборудованы , есть чайный набор и мини бар с адекватными ценами . хотя магазинов и кафе рядом очень много . хороший wi-fi в каждом номере . приличные завтраки . если номер на верхних этажах - отличный вид . из минусов - очень душно и жарко в номерах . жила на разных этажах , везде одно и то же . приходится приоткрывать окно . на верхних этажах это не страшно , на нижних становится шумновато .
1	хорошая сетевая 4 * гостиница . все четко по делу , приехал тебе улыбнулись , пожелали хорошего прибывания , вино мере чисто и уютно . утром позавтракал вкусным разнообразным завтраком . персонал вежливый все тебе рады , улыбаются , как будто бы именно тебя они и ждали все время . остается только положительный эмоции и хорошее настроение .
0	по мне так отель просто позорит имя сети . менеджерский состав как будто от гостиницы молодежная ... техник от отеля - это просто смех сквозь слезы . проводили там мероприятие в январе по просьбе клиента , сама ни за что не вернусь ни в качестве гостя , ни в качестве заказчика .
0	при заселении даже в люкс вам мило и доброжелательно предлагают приобрести одноразовый зубной набор . в стандарт номере вероятно вам предложат вообще купить постельный комплект . везде пыль и какие-то волосы , в номере темень . половина осветителтных приборов и ламп не работают . комплектность и количество полотенец не соответствует заявленной звездной категории . жуть !
0	"приходилось пару раз останавливаться в этой гостинице из-за месторасположения . гостиница еле-еле вытягивает на 3 звезды . сервис ужасный , апгрейда после советских времен вообще не видно , и при этом очень завышенные цены . я останавливалась в декабре , в номере , куда меня заселили по умолчанию , было очень холодно . на просьбу решить данную проблему , мне на ресепшене просто ответили : "" ваш номер находится на той стороне , где очень сильно дует ветер . ничем помочь не можем . """
1	каждый раз , отправляясь в командировки в москву , останавливаюсь в гостиничном комплексе измайлово . отличные условия для проживания . чистота , порядок , уют . доступные цены . завтрак - шведский стол , есть все от яичницы до блинов и макарон , йогурты , свежие овощи и фрукты , соки , сладости к чаю . приветливый персонал .
1	приехал без бронирования . в отеле толко двухместные номера , при этом дополнительную кровать дают официально детям до 14 лет . у нас сын 14 лет с трудом но удалось упросить поставить нам кровать . номер через официальный ресепшн стоил порядка 4200 на троих с доп кроватью , мы оформляли через многочисленных арендаторов поэтому хватило 3200 в сутки при этом номер стандартный и ничего плохого не ощутили все есть . стоянка отдельно нами оплачивалась 450 руб в сутки , завтрак не брали питались в кафе . совет по выбору номера : 23 этаж вид на метро , с другой стороны стройка была другие советы по выбору номера
1	наверное , лучшее предложение в москве за такие небольшие ( по столичным меркам ) деньги . идеальное соотношение цена / качество . чистые и уютные номера и великолепный вид из окна , как днем , так и ночью . хорошее расположение , вблизи от метро , рядом красивый измайловский кремль .
1	жил неделю , пока был в командировке , в двуместном стандартном номере . очень подходит для деловых поездок . станция метро юго-западная хоть и находится в пешей доступности , но все таки не так близко . в номере чисто , уборка производилась каждый день . на последнем этаже отеля расположен ресторан китайской кухни , в котором очень неплохо готовят .
1	была в этой гостинице в конце апреля в командировке , по моей просьбе заселили утром не взяли за это доплаты . брала нмер стандарт для одного человека очень даже хорошо . уборка была хорошая через день , то с трудом что - то прибиралось , то номер сиял чистотой . пару раз забывали положит новый шампунь . очень радует что есть кулер на этаже . совет приезжающим - возьмите термокружку и будете вечерком наслаждаться чаем ) )
1	отличный сервис , рядом с метро , совсем свежий ремонт , вкусные завтраки , бесплатный вайфай , бесплатная удобная парковка - всё супер
1	"отель вполне подойдет , если вы хотите остановиться в центре столицы . стоимость , конечно , выше среднего , но она вполне обоснована . плотные шторы на окнах позволят проваляться под огромным одеялом хоть до обеда . в номерах чисто , современный ремонт , удобная мебель , никаких посторонних запахов . бар порадовал - после прогулки под осенним дождем , попросили глинтвейн . бармен ответил : "" его нет в меню , но я сейчас сделаю "" ."
1	тихий чистый номер ! супер удобная постель и одеяло и подушки . хорошая вентиляция комфортная температура номера . достаточно парковочных мест и без платной стоянки . надеюсь что данный уровень чистоты ( мне это предельно важно ) будет сохранен и в будущем .
1	отдыхала в этом отеле несколько раз ! на входе встречает щвейцар , доносит сумки до номера . атмосфера радушия и гостеприимства сразу же окружает тебя . интерьер поражает своим убранством . номер очень чистый и хорошо отделанный . в ванне белые накрахмаленные халаты и тапочки , а также чистейшие полотенчики . кровать нереально мягкая . завтраки волшебные ! просто волшебные ! ! ! вкусные и очень-очень сытные ! ! ! всем рекомендую этот отель ! совет по выбору номера : все номера с отличным видом ! другие советы по выбору номера
0	выспаться можно и на сеновале . если вы позиционируете себя как отель 4 звезды , сделайте так , что бы в номерах работал интернет , а не вай-фай виделся . а то после попыток выйти в интернет , хочется снести это здание . ну и эпитеты ... сами наверно понимаете .
1	"в соотношении цена - качество , прекрасный отель . с учетом расположения - шикарный ! номера чистые , новые . питание - bb ( только завтрак ) , вполне соответствует звездности отеля . все вкусно , оптимальный набор блюд . отличная звукоизоляция номеров , соседей не слышно вообще . останавливался в "" тройке "" два раза - очень доволен ."
1	достаточно удобно расположенный отель по дороге в аэропорт внуково . до метро минут пятнадцать ходьбы . номера небольшие . чисто . недорого . в общем вполне приемлемый вариант , чтобы переночевать в командировке .
