0	lange wachttijd .
0	zelfde dessert , 2 dagen na mekaar .
1	ontbijtbuffet was tip top in orde .
0	niet goedkoop !
1	via via hadden we gehoord dat we hier moesten zijn voor wagye runder vlees.onze gps was niet de beste reisleider om in kasteel altembrouck te geraken.maar eens in het kasteelrestaurant aangekomen werd het een feest .
1	vooreerst de bediening , uitzonderlijk vriendelijk attent niet geforceerd maar echt .
1	zelden meegemaakt , tussen het personeel was er een heerlijk plagende chemie .
0	je hebt de keuze tussen een beperkt aantal menus .
1	specialisatie zijn de wagye runderen.als je uitleg vraagt over dit lekkere rundvlees wordt het vlees op voorhand op een bord aan je voorgesteld .
1	goedkoop is het niet maar wel uitzonderlijk lekker .
1	als je geen steak liefhebber bent is er een visalternatief , eend en lam aan aanvaardbare prijzen .
1	de wijnkaart is een goede selectie van lekkere kwaliteitsvolle wijnen .
1	het was lang geleden dat we zo lekker geëten hebben .
1	op de grens tussen nederland en belgië hebben we uitzonderlijk lekker geëten in een sfeervolle omgeving met een livebandje die de juiste toon vond en ons een heerlijke namiddag hebben bezorgd .
1	dit is de 3de keer dat wij hier eten.het is een fantastische gelegenheid .
1	bij mooi weer buiten op de binnenplaats of aan de vijver iets eten of drinken.op het landgoed altembrouck werkt men met verse eerlijke producten .
0	zo hebben ze majalica ( krulhaar ) varkens en wagyu runderen.er is geen menukaart .
1	op zondag is er een 3 gang menu voor 27,50 wat echt prijs kwaliteit is .
0	nadeel is dat er geen menukaart is zelfs geen dagelijkse .
1	als de gastheer heeft opgenoemd wat er te eten is ben je alvorens hij of zij aan het dessert is kwijt wat het hoofdgerecht is.het personeel is zeer vriendelijk en correct zonder stijf te zijn .
1	jammer alleen van de laatste keer dat men zowel varkens als rundvlees als hoofdgerecht noemde en onze hele tafel vond het vreemd dat niet gevraagd werd waar onze voorkeur naar uit ging.navraag leerde dat het rund helaas al uitverkocht was.verder is , en zeer flexibel 3 pers wilde graag ( met bijbetaling ) gaan voor het voorgerecht van het paasmenu .
1	dat ging allemaal.toch zou het een aanrader zijn om op z'n minst zoiets als een paasmenu op de website te zetten.nu moet je erachteraan bellen of mailen , dat is niet erg commercieel.voor rest niets als lof .
1	zo heerlijk fantasievol opgedient eten in een fijne ambiance .
1	ik kan dit alleen maar aanraden .
1	kom je hier voor een glas wijn en of een salade ... ook prima.gewoon n keer doen en laat je verrassen.spijtig , zo een zaak , prachtig gelegen , goede keuken , maar de vriendelijkheid van de ober is een echte schande en onproffesioneel ,
0	"we hadden bij ons thuis een zwitser te gast.hij was blij verrast met de rondleiding die hij kreeg in halle.voor al met het feit dat cardijn zijn jeugd door bracht in halle , de mooie sint-martinusbasilieken.hij kende de muziek van servais maar wist niet dat het van servais hier nog stonk.het idee om deze mooi avond af te sluiten met een etentje op het terras van "" ' t groot café "" was een echte afknapper van je welste ."
0	de ober was juist ontslagen dacht ik .
0	zo onvriendelijk op het boertig af .
0	blijkbaar werkt hij er nog.sympathieker is hij er zeker niet op geworden .
0	het eten veel ook niet echt mee of speelde de bediening hier bij een rol .
0	zo lang die ober daar blijft werken mij niet meer gezien .
0	wij kwamen met 9 personen een hapje eten.wat een vreselijke ervaring .
0	de ober was ronduit onbeleefd en deed er alles aan om ons duidelijk te maken dat hij geen zin had om ons te bedienen .
0	toen we zegden : ja , als het te moeilijk is om ons te bedienen , we konden onze zin niet afmaken maar werden toegeschreeuwd door de oor de ober die zich dan omdraaide en weg ging .
0	de andere klanten zegden luidop dat het schandalig en ongelooflijk was dat men een groep van 9 mensen zo duidelijk buiten joeg !
0	ieder ander restaurant met enige waardigheid zou 9 klanten om 19.20 u op zaterdagavond met open armen ontvangen ! als deze zaak het hoofd niet boven water kan houden , ligt het niet aan de crisis !
0	eigenaar , leer uw personeel manieren .
1	we komen hier vaker eten : degelijke brasserie zonder meer .
1	alles is ok maar je krijgt nooit een echt ' wow-gevoel ' .
1	zaak draait duidelijk op vast ( ouder ) cliënteel en is hier tevreden mee.kort gezegd : je zal nooit teleurgesteld zijn maar je zal eveneens nooit in de ' wolken ' zijn .
